,Unnamed: 0,Date,Title,Summary,Url,Label
1397,1397,2019-04-08 16:18,코스피 선 회복외국인 거래일 연속 매수,이날 코스피지수는 전 거래일보다 포인트 오른 에 개장한 후 등락을 반복하다 장 막판 상승세로 전환한 채 장을 마감했다유가증권시장에서는 외국인이 홀로 억원어치를 순매수하며 지수를 끌어올렸다 이후 등락을 반복하다 장 막판 상승세로 전환해 전 거래일보다 포인트 상승한 에 거래를 마쳤다코스닥시장에서는 개인과 외국인이 각각 억원어치 억원어치 매수 우위를 보였다,https://finance.naver.com/news/news_read.nhn?article_id=0009161259&office_id=003&mode=mainnews&type=&date=2019-04-08&page=1,1.0
1400,1400,2019-04-08 8:39,주가반등에도지금은 조심할 때,글로벌 심리지표의 반등으로 경기 침체 우려는 어느 정도 완화했지만 실제 경기 개선으로 이어질지는 미지수이기 때문이다주가가 경기에 선행한다는 것을 감안하면 향후 주가 흐름은 횡보 혹은 하락할 확률이 에 달한다는 분석도 나온다일 뉴욕증시 대 지수는 일제히 상승 마감했다 이달 초 발표된 미국과 중국의 월 제조업 구매관리자 지수가 전월 대비 개선된 것으로 나타나면서 경기 개선 기대감이 높아진 것이다,https://finance.naver.com/news/news_read.nhn?article_id=0004200617&office_id=008&mode=mainnews&type=&date=2019-04-08&page=1,0.0
1401,1401,2019-04-08 7:43,완화 가능성고용 안정채권비중 키워라,독일 프랑크푸르트 증시의 지수는  오른 만로 범유럽지수인  지수도  상승한 에 거래를 마쳤다지난달 미국의 고용지표가 크게 개선됐다 삼성전자 이익 감소 등 변수는 이미 주가에 반영돼 있다그러므로 이번 분기 실적시즌엔 반도체 업종의 추가 실적 하향조정 여부 만큼이나 상반기 코스피 이익증가율 반등 여부를 유심히 살펴봐야 한다,https://finance.naver.com/news/news_read.nhn?article_id=0004445049&office_id=277&mode=mainnews&type=&date=2019-04-08&page=1,0.0
1404,1404,2019-04-08 6:01,한미 정상회담에 들썩이는 경협맹목적 매수 주의보,이번 주 예정된 한미 정상회담을 앞두고 남북 경협주들의 주가는 기대감이 선반영되며 대부분 올랐지만 일각에서는 과거의 경험에 비춰 회담 후 발생할 수도 있는 리스크도 고려할 필요가 있다고 경고한다 데일리안 이번 주 예정된 한미 정상회담을 앞두고 남북 경협주들의 주가는 기대감이 선반영되며 대부분 올랐지만 일각에서는 과거의 경험에 비춰 회담 후 발생할 수도 있는 리스크도 고려할 필요가 있다고 경고한다,https://finance.naver.com/news/news_read.nhn?article_id=0002321563&office_id=119&mode=mainnews&type=&date=2019-04-08&page=1,-1.0
1405,1405,2019-04-08 5:59,천보 게 섰거라 아이티엠반도체 배터리 보호회로 강자 시선집중,우리 증시에서 실적 성장을 이어가는 차전지 관련 종목의 경우 대체로  배 이상을 인정받고 있다또 올해 상장한 전자소재 회사 천보가 공모 과정에서 흥행에 성공한 데 이어 상장 이후 주가가 배 가까이 뛴 점도 아이티엠반도체에 호재로 작용할 수 있다,https://finance.naver.com/news/news_read.nhn?article_id=0004200571&office_id=008&mode=mainnews&type=&date=2019-04-08&page=1,1.0
1406,1406,2019-04-08 6:00,부진 시달린 신라젠 분기부터 임상 모멘텀,그러나 증권업계는 분기 간암 환자를 대상으로 한 임상 상 중간결과 발표가 중요 모멘텀이 될 것으로 예상했다일 한국거래소에 따르면 지난 일 신라젠은 전 거래일보다 원 하락한 만원으로 마감했다 배기달 김지하 신한금융투자 연구원은 올해 글로벌 임상 상 중간 결과가 발표되는 업체는 임상 결과 발표에 대한 기대감으로 주가가 상승했다며 그러나 신라젠은 되려 하락했다고 밝혔다증권업계는 그러나 펙사벡 기대감은 여전하다고 입을 모은다,https://finance.naver.com/news/news_read.nhn?article_id=0004200577&office_id=008&mode=mainnews&type=&date=2019-04-08&page=1,-1.0
1407,1407,2019-04-08 3:08,내 투자는 마이너스인데 세금 내라고 증권펀드 세금 알면 알수록 황당하네요,주식을 손해 보고 팔더라도 증권거래세를 내야 하고 여러 펀드에 투자해 전체적으로는 손실을 입었는데 한 개 펀드에서 수익이 나면 그 수익에 대해서만 세금을 떼어간다최근 정부가 거래세를 에서 로 소폭 낮추겠다고 발표한 것을 계기로 복잡하고 불합리한 자본시장 과세제도를 근본적으로 뜯어고쳐야 한다는 목소리가 높아지고 있다,https://finance.naver.com/news/news_read.nhn?article_id=0003437827&office_id=023&mode=mainnews&type=&date=2019-04-08&page=1,0.0
1408,1408,2019-04-08 6:00,휴대폰 엑세서리 팔아 년 매출 억,주식시장에서 가장 중요한 것은 실제 기업가치와 시장에서 형성된 주가의 격차를 찾는 것이다 이를 얼마나 정확히 짚어내느냐에 따라 수익이 엇갈리게 된다 기업가치가 주가에 반영되는 타이밍도 중요한 포인트 중 하나다 좋은 주식이지만 시장에서 소외되는 국면에 매수했다면 수익실현을 위해 오랜 기간을 감내해야 한다슈피겐코리아는 이런 관점에서 향후 흐름을 주목해볼 만한 회사다 휴대폰 보호케이스를 주력으로 하고 있는데 우량한 실적에도 불구하고 최근 년간 주가가 부진했고 최근 이를 벗어나려는 움직임이 최근 관측된다 일단 증권가의 전망은 나쁘지 않다슈피겐코리아는 년 설립된 휴대폰 보호케이스 전문업체로 년 월 코스닥에 상장했다 년 기업혁신대상 산업부장관상을 수상했고 지난해에는 중소벤처기업부에서 글로벌 강소기업으로 선정됐다아울러 산업통상자원부에서 대한민국 디자인부문 대상을 받았고 행정안전부에서는 대한민국 유통대상 대통령상을 수여했다 화려한 이력만큼이나 실적도 좋다지난해 매출액 억원에 영업이익 억원 순이익 억원을 각각 기록했다 년 평균 매출액 억원 영업이익 억원을 올렸다자본금은 억원에 불과한데 자본총계가 억원에 달한다 매년 억억원씩 이익잉여금이 쌓이다 보니 생겨난 일이다 회사에 쌓여있는 순 현금이 억원에 달한다 국내 상장사 가운데 이런 수준의 재무구조와 수익성을 지닌 기업이 흔치 않다이처럼 뛰어난 실적에도 불구하고 슈피겐코리아는 장기간 주가 부진을 면치 못했다 년 만원의 고점을 기록한 뒤 하락하기 시작한 주가는 년까지 무려 년간 만원대에서 횡보했다 최근 주가가 오르기는 했으나 아직도 시가총액이 억원대 초반에 불과하다시장에서 주목받지 못했던 이유는 크게 가지 원인이 있다 내수보다 글로벌 시장을 주로 공략하다 보니 오히려 국내에서 저평가를 받았고 휴대폰 판매량 증가세가 둔화되면서 휴대폰 케이스도 덜 팔릴 것이라는 오해가 있었기 때문이다슈피겐코리아는 지난해 주력인 휴대폰 케이스와 관련해 한국시장에서 억원의 매출을 올렸다 그러나 수출실적은 배에 달하는 억원을 기록했다 휴대폰 보호필름 역시 국내에서 억원 해외에서 억원을 기록했다 전반적으로는 수출 억원 내수 억원의 매출로  가량의 비율이다투자자들의 감흥이 떨어졌던 것이 이 부분이다 국내시장에서 판매된 제품이 많지 않으니 실적에 현실성이 없었던 것이다 국내와 해외에서 온도 차이가 벌어지는 이유는 뭘까조형기 슈피겐코리아 팀장은 회사 설립 초기부터 한국이 아니라 북미시장을 겨냥한 제품개발과 마케팅이 집중됐다며 미국 소비자들은 익스트림 스포츠 같은 환경에서도 휴대폰을 완벽히 커버하는 보호력에 중점을 둔다고 설명했다이러다 보니 두껍고 튼튼한 소재가 채택되는 게 일반적이다 케이스를 씌우면 휴대폰 두께가 배까지 커지는데 슬림하고 세련된 디자인을 선호하는 한국 스타일과는 거리가 있지만 이런 스타일이 미국에선 먹힌다는 것이다조 팀장은 사업 초기에 한국처럼 스타일리시한 제품을 선보였으나 미국 소비자들에게 철저히 외면을 받았다며 이를 계기로 지역별로 다른 소비자 트렌드를 염두에 둔 현지화 전략을 펼치게 됐다고 덧붙였다슈피겐코리아 케이스의 지역별 매출비중에서 북미가 차지하는 비중이  유럽이  정도인데 특히 아마존에서는 위상이 남다르다 슈피겐코리아는 북미 아마존에서 판매되는 휴대폰케이스 고객평가에서 독보적인 위이고 전체 상품에서는 위를 기록중이다제품력도 뛰어나지만 한국기업 특유의 발 빠른 마케팅이 온라인 기반의 아마존 소비자들에게 특히 호평을 받는다는 평가다실제 슈피겐코리아의 성장은 아마존을 선점한 것이 큰 역할을 했다 경쟁사들은 스마트폰 신제품이 출시된 이후 케이스를 출시하는데 반해 슈피겐코리아는 아이폰이나 갤럭시 등 스마트폰 출시 전부터 보호 케이스를 아마존에서 사전 예약 받는 프로세스로 진행하고 있다사전 예약판매에 따른 평점 구매 후기 등이 반영되면서 아마존 소비자들에게는 보호케이스는 슈피겐이라는 인식이 형성된 것이다 아마존은 북미에서 유럽에 이어 일본 중국 등으로 최근 시장을 넓혀가는 중이다 이에 따라 슈피겐코리아의 휴대폰 케이스 판매도 확대될 것으로 보인다슈피겐코리아는 아마존 뿐 아니라 지역별 온라인몰을 병행해 공략하는 전략을 택하고 있는데 중국의 경우 온라인몰 위인 티몰을 통해 판매를 확대하는 중이다한경래 대신증권 연구원은 슈피겐코리아는 올해 아시아 시장에 본격적으로 진출할 예정이라며 월 아마존 일본 중국 티몰 월 아마존 인도에 진출하는데 일본은 아마존 해외 매출 위 규모의 핵심 국가라고 지적했다그는 이어 일본시장에서 성장은 년 아마존 유럽 시장에 진출했을 때와 비교 가능하다며 슈피겐코리아는 유럽 아마존 시장 진출 전  총판 중심으로 판매했었는데 이후 아마존 유럽에 진출하면서 매출액이 연평균 의 고성장을 기록했다고 설명했다한 연구원은 슈피겐코리아 매출은 아마존과 동반 성장해온 걸 확인할 수 있다며 년 이후 분기별 아마존 온라인 매출액과 슈피겐코리아 매출액은 상관계수 의 높은 상관관계라고 덧붙였다휴대폰 판매량이 줄면 휴대폰 케이스 판매량이 줄어들 수 있다는 우려와 달리 슈피겐코리아의 판매량은 계속해서 증가하는 중이다글로벌 스마트폰 출하량은 년 억만대에서 이듬해 억만대 년 억만대 지난해 억만대로 변동했다 같은 기간 슈피겐코리아 케이스 매출액은 억원억원억원억원 등으로 꾸준히 증가했다슈피겐코리아는 최근 진출지역 확대와 스마트폰 시장 변화에 따라 휴대폰 케이스를 다변화하는 전략을 추진중이다 년 하반기 디자인에 중점을 둔 라 마논과 여성 타겟의 고급 브랜드씨릴 제품을 출시했다기존 슈피겐 제품이 남성 소비자 중심의 제품이라면 후속 브랜드는 디자인에 중심을 둔 것인데 평균 판매가격은 기존 제품의 배로 올라가 수익성에 도움이 될 전망이다휴대폰 케이스 판매에서 쌓은 노하우가 최근 다양한 사업군으로 확대되고 있다는 점도 주목할 대목이다 사내 벤처로 출발해 분사한 법인 슈피겐 뷰티에서 판매하는 마스크팩 브랜드 글램 업은 최근 아마존 마스크시트 부문 위까지 올랐다드론 스마트 모빌리티 무선 충전기 등 스마트테크 제품판매 업체인 게이즈는 년 하반기 아마존에 진출했는데 슈피겐코리아의 아마존 온라인 판매 컨설팅을 받은 후 아마존 초이스에 선정됐다슈피겐코리아는 게이즈에 올해 월 억원을 투자했고 연말까지 추가투자해 의 지분율을 확보할 예정이다 억원을 투자한 유기농 여성용품 스타트업 기업인 라엘의 유기농 생리대는 아마존 생리대 부문 판매 위를 기록했다라엘은 년 월부터 월까지 년 연간 매출액을 이미 달성했다 아마존 내 제품 브랜드 인지도 상승에 힘입어 미국 대형마트에도 공급될 예정이다 올해 상반기에는 아마존세이버 솔루션 서비스를 출시 예정이다아마존 온라인 판매에 필요한 해외 배송 서비스 브랜드 이미지 구축 아마존 온라인 판매에 효과적인 노하우를 전수하는 것인데 이중 창고세이버 는 최소한의 자본금으로 제품을 해외 수출하고자 하는 벤처 스타트업 기업들을 대상으로 미국 아마존 창고로 가는 모든 서비스를 제공한다증권가는 슈피겐코리아의 재평가가 필요하다며 매수의견과 목표주가를 잇따라 올리는 중이다지난 월 유화증권이 목표주가를 만원으로 상향조정했는데 이베스트투자증권은 만원을 제시했고 미래에셋대우는 만원을 써냈다 가장 최근에 나온 대신증권 보고서에서는 만원의 목표가가 나왔다최근 주가가 상승하긴 했으나 미국 나스닥 등에 상장돼 있는 경쟁사 대비 배 낮은 밸류에이션이라는 것이 애널리스트들의 판단이다슈피겐코리아가 높은 수익성을 바탕으로 매년 배당성향을 늘려나간다는 점도 주목할 대목이다 배당성향은 년 대에서 이듬해  지난해 로 올랐는데 올해는  내년은 까지 상승할 것으로 보인다반준환 기자,https://finance.naver.com/news/news_read.nhn?article_id=0004200578&office_id=008&mode=mainnews&type=&date=2019-04-08&page=1,1.0
1409,1409,2019-04-08 3:08,경협주 일  정상회담에 촉각,국내 코스피지수도 대형주를 중심으로  올랐다이번 주에도 미중 무역 협상 진전 상황에 글로벌 투자자들의 관심이 이어질 전망이다 도널드 트럼프 미국 대통령은 미중 무역 협상이 반환점을 돌았다며 앞으로 주 내에 협상이 마무리될 수 있다고 언급했다 박희찬 미래에셋대우 연구원은 미중 무역 협상 타결 가능성이 높아진다는 뉴스가 글로벌 증시 반등을 뒷받침하고 있다고 분석했다,https://finance.naver.com/news/news_read.nhn?article_id=0003437832&office_id=023&mode=mainnews&type=&date=2019-04-08&page=1,1.0
1410,1410,2019-04-09 23:13,하락세분기 실적 감소 예상무역회담 우려,뉴욕증권거래소뉴스 뉴욕증권거래소뉴스 김정한 기자  일 뉴욕증시 대 지수가 하락으로 출발한 후 내림세를 유지하고 있다 분기 기업들의 실적이 지난 년 이후 첫 감소를 나타낼 것이라는 예상이 계속되는 가운데 미국과 중국 간 무역회담에 대한 우려도 재부상하고 있다로이터통신에 따르면 개장 분 후 다우존스산업평균지수는  하락한 만을 기록 중이다 나스닥종합지수는  밀린 을 가리키고 있다,https://finance.naver.com/news/news_read.nhn?article_id=0003929255&office_id=421&mode=mainnews&type=&date=2019-04-09&page=1,-1.0
1411,1411,2019-04-09 17:31,너무 올랐나한 박자 쉬어간 외환시장,일 서울외환시장에서 원달러 환율 변동 추이 자료마켓포인트종합 경제정보 미디어 이데일리  무단전재  재배포 금지,https://finance.naver.com/news/news_read.nhn?article_id=0004350110&office_id=018&mode=mainnews&type=&date=2019-04-09&page=1,0.0
1412,1412,2019-04-09 16:59,희소식에  대규모 투자까지호재 가득한 증시,정부가 차세대 통신 기술 에 대해 대규모 투자 계획을 발표한 영향으로  관련주들이 기대감 속에 상승했다이날 코스피는 전 거래일보다 포인트 오른 으로 장을 마쳤다 외국인이 억원어치를 순매수한 반면 개인은 억원 기관은 억원을 각각 순매도했다코스닥지수는 전장보다 포인트 오른 로 종료했다 기관은 억원을 순매도했다코스피 지수는 지난 달 일 이후 거래일 연속 오르고 있다,https://finance.naver.com/news/news_read.nhn?article_id=0000431272&office_id=366&mode=mainnews&type=&date=2019-04-09&page=1,1.0
1413,1413,2019-04-09 16:40,반도체 호재에  관련주 상승,반면 미국 필라델피아 반도체지수가 전날 오르면서 일본 증시는 상승했다이날 일본 닛케이지수는 전날보다  오른 만를 기록했다 블룸버그는 트럼프 대통령이  물품에 새로운 관세 부과를 경고하면서 투자자들이 위험한 투자에 나서지 않고 있다고 설명했다미국 무역대표부는 일 가 에어버스에 보조금을 지급해 미국의 보잉이 피해를 입었다고 주장했다,https://finance.naver.com/news/news_read.nhn?article_id=0004201704&office_id=008&mode=mainnews&type=&date=2019-04-09&page=1,1.0
1414,1414,2019-04-09 16:01,코스피 거래일 연속 상승외인이 조 샀다,머큐리 오파스넷 오이솔루션등도 올랐다중국인 단체 관광객 호재에 글로벌텍스프리도 상승 마감했다아프리카는 별풍선과 광고 매출의 본격 증가에 따라 실적 개선 기대감이 나타나면서 대 올라 거래를 마쳤다이날 코스닥 시장에서는 개 종목이 상한가를 기록했고 개 종목은 상승했다,https://finance.naver.com/news/news_read.nhn?article_id=0004201655&office_id=008&mode=mainnews&type=&date=2019-04-09&page=1,1.0
1415,1415,2019-04-09 15:59,코스피  순매수에 상승마감,코스피도 거래일 연속 상승마감을 이어갔다업종별로는 의약품과 의료정밀 화학 유통업 음식료업섬유의복 등이 올랐고 전기가스업과 건설업 철강금속 통신업 보험기계 운수창고 등은 내렸다시가총액 상위주를 보면 대장주 삼성전자가 전 거래일과 같은 만원에 마감했고 화학과 셀트리온 삼성바이오로직스 생활건강 현대모비스 등은 상승했다이에 비해 하이닉스와 현대차 포스코 신한지주 등은 약세로 장을 마쳤다코스닥지수는 전 거래일 대비 포인트 오른 에 마감했다코스닥에서는 개인과 외국인이 각각 억원 억원 순매수했고 기관 홀로 억원 순매도했다코스닥 시총 상위주는 대체로 올랐다,https://finance.naver.com/news/news_read.nhn?article_id=0009163421&office_id=003&mode=mainnews&type=&date=2019-04-09&page=1,1.0
1416,1416,2019-04-09 12:16,라이벌 애플  넷플릭스 플랫폼 구분 사라진다,올 월 서울 강남구 인터컨티넨탈호텔에서 열린 넷플릭스 드라마 킹덤 제작발표회  사진연합뉴스 올 월 서울 강남구 인터컨티넨탈호텔에서 열린 넷플릭스 드라마 킹덤 제작발표회  사진연합뉴스올 월 미국 샌프란시스코에서 열린 삼성 갤럭시 언팩   사진삼성전자 제공 올 월 미국 샌프란시스코에서 열린 삼성 갤럭시 언팩,https://finance.naver.com/news/news_read.nhn?article_id=0004121723&office_id=015&mode=mainnews&type=&date=2019-04-09&page=1,0.0
1418,1418,2019-04-09 6:33,이통사 주가 폴더블폰에  날개 달다,주력 요금제를 비교하면 는 만원에 무제한 데이터를 텔레콤과 유플러스는 만원에  데이터를 이용할 수 있다이통 사는 이번 요금제로 무선 서비스 가입자당 평균 수익이 반등할 것으로 기대한다 현재 폴더블폰에 들어가는 플렉서블 디스플레이의 핵심 소재 중 가장 큰 관심을 모으고 있는 소재는 투명폴리이미드필름과 연성회로기판 경연성 인쇄회로기판 등의 기판이다관련 부품을 생산하는 회사는 코오롱인더 인터플렉스 파인텍 등이 있다,https://finance.naver.com/news/news_read.nhn?article_id=0000397491&office_id=417&mode=mainnews&type=&date=2019-04-09&page=1,1.0
1420,1420,2019-04-09 6:02,이익모멘텀 폭발 전자주가 만원 고지 재등정하나,전자가 생활 가전 부문의 약진에 힘입어 역대 최고 수익성을 실현하며 호실적을 견인한 가운데 국내 대부분의 증권사들은 전자의 실적 대비 저평가 상태에 주목하고 있다 데일리안 전자가 생활 가전 부문의 약진에 힘입어 역대 최고 수익성을 실현하며 호실적을 견인한 가운데 국내 대부분의 증권사들은 전자의 실적 대비 저평가 상태에 주목하고 있다,https://finance.naver.com/news/news_read.nhn?article_id=0002321841&office_id=119&mode=mainnews&type=&date=2019-04-09&page=1,1.0
1421,1421,2019-04-09 6:05,투자 블루오션 공유경제 리프트  올라타볼까,통상적으로 기업공개 직후에는 개인투자자들의 관심이 클수록 거품 가격이 형성돼 적정가를 찾기 어렵다는 것이다이영한 대신증권 애널리스트는 리프트의 주가 상승 잠재력은 아직 상장 초기라는 점에서 우버의 상장이 예정된 월까지 지켜볼 필요가 있다며 최근 미국 시장의 관심은 페이스북아마존넷플릭스구글에서 공유경제 기반 기업 로 이동하고 있다고 분석했다는 핀터레스트 우버 리프트 팔란티어 슬랙 개 기업의 약자다,https://finance.naver.com/news/news_read.nhn?article_id=0000397486&office_id=417&mode=mainnews&type=&date=2019-04-09&page=1,1.0
1422,1422,2019-04-09 2:32,항공해운사들 자본확충 위해 동분서주,새 리스 회계기준 도입기업들 부채관리 발등의 불운용리스 한꺼번에 부채로 반영기업들 재무구조 악화 불가피  모바일한경 구독신청  한국경제    무단전재 및 재배포 금지,https://finance.naver.com/news/news_read.nhn?article_id=0004121511&office_id=015&mode=mainnews&type=&date=2019-04-09&page=1,0.0
1423,1423,2019-04-09 3:04,올 외국인 배당금 조원 넘을 듯 월 경상수지 적자 가능성도,이 영향으로 배당금 지급이 집중되는 월에 경상수지가 적자를 기록할 수 있다는 분석이 나온다일 금융정보업체 에프앤가이드가 년도 배당 기준일인 지난해 월 일 현재 지분율을 기초로 외국인 투자가들이 받게 될 현금배당액을 추산한 결과 조억 원으로 집계됐다한국은행에 따르면 지난해 월 외국인 배당금으로 빠져 나간 외화는 억만 달러로 년 전보다  늘었다,https://finance.naver.com/news/news_read.nhn?article_id=0003209663&office_id=020&mode=mainnews&type=&date=2019-04-09&page=1,-1.0
1424,1424,2019-04-09 3:11,환율 천장 뚫겠네,미국 고용 지표 호조와 노르웨이 국부펀드의 한국 채권 제외 등 영향으로 달러 대비 원화 환율이 년개월여 만에 최고 수준을 기록했다 노르웨이 국부펀드가 한국을 포함한 신흥국 채권을 투자 포트폴리오에서 제외하기로 하면서 외국인 투자자들의 경계심이 높아진 것도 환율 상승 요인으로 작용했다 로이터통신에 따르면 노르웨이 국부펀드에서 제외된 한국 채권은 억달러 규모다,https://finance.naver.com/news/news_read.nhn?article_id=0003438083&office_id=023&mode=mainnews&type=&date=2019-04-09&page=1,-1.0
1426,1426,2019-04-09 8:39,실적 부진에도 오르는 주가반등 업종에 주목,반도체 가전 철강 등 하반기 실적 개선 가능성이 큰 업종에 주목해야 한다는 분석이 나온다일 뉴욕증시 대 지수는 혼조세를 보였다 그는 미국 제조업 지수와 반도체 가전 철강 증권 기계 업종의 영업이익은 상관관계를 보이고 있다며 실적 시즌 동안 주가가 단기 조정될 수 있으나 상반기 중 실적이 바닥을 벗어날 가능성이 높아 투자에 긍정적으로 접근할 필요가 있다고 설명했다김사무엘 기자,https://finance.naver.com/news/news_read.nhn?article_id=0004201263&office_id=008&mode=mainnews&type=&date=2019-04-09&page=1,1.0
1427,1427,2019-04-09 7:40,글로벌 증시 반등불확실성 상존,전고점을 앞두고 무역협상 타결의 가시적 성과와 펀더멘탈 개선이 필요한 시점이 됐다 과거 실적 발표 직전 추정치 변화와 예상치 대비 실제치의 비율을 감안 시 나쁘지 않은 실적 시즌이 될 것으로 기대된다 무역협상 진전에 무게를 두고 조정 시 매수 기회로 접근해야 한다 최창규 투자증권 연구원  월 동시만기 이후 글로벌 변수의 완화로 인해 상승세가 시현됐다,https://finance.naver.com/news/news_read.nhn?article_id=0004445758&office_id=277&mode=mainnews&type=&date=2019-04-09&page=1,0.0
1428,1428,2019-04-09 7:01,기업 실적 우려에 혼조,보잉은 지난주 사고 기종  맥스 생산 축소를 발표한 데 이어 주요 투자 기관의 부정적 평가도 겹치면서 주가가 이날  급락했다모건체이스는 제너럴 일렉트릭 투자 의견을 지난해 월 중립으로 올렸던 데서 넉 달 만에 다시 비중 축소로 내렸다 뉴욕상품거래소에서 월물 금은 온스당  상승한 달러에 거래를 마쳤다,https://finance.naver.com/news/news_read.nhn?article_id=0003535262&office_id=011&mode=mainnews&type=&date=2019-04-09&page=1,0.0
1429,1429,2019-04-09 6:59,실적시즌 앞둔 숨 고르기 장세리비아 내전 우려에,애플 주가는 이날  오른 달러로 거래를 마쳤다자산운용에서 매크로 자산배분전략 수립을 담당하는 에반 브라운 책임자는 오늘 장세는 약간의 숨 고르기였다면서 그동안 주식시장이 꽤 많이 달려왔기 때문에 실적시즌과 유럽중앙은행 및 연방준비제도 통화정책회의 회의록 공개 등을 앞두고 이익 실현을 위한 약간의 매도세가 나온다 해도 놀랍지 않다고 했다블룸버그통신은 올해 분기 지수 소속 기업들의 실적은 년 전보다  줄어들 것으로 예상된다면서 지난주 워싱턴에서 열린 미중 무역 협상이 합의를 위한 구체적인 일정표도 제시하지 못하면서 증시에서 새로운 재료를 찾기 어려운 분위기라고 전했다국제유가는 급등했다 미국의 서부텍사스원유는 선물은 배럴당 달러 상승한 달러를 기록했다,https://finance.naver.com/news/news_read.nhn?article_id=0004201220&office_id=008&mode=mainnews&type=&date=2019-04-09&page=1,1.0
1430,1430,2019-04-10 23:11,혼조세기업 실적연준 의사록 관망,뉴욕증권거래소뉴스 뉴욕증권거래소뉴스 김정한 기자  일 뉴욕증시 대 지수가 상승으로 출발한 후 혼조를 나타나고 있다 투자자들은 기업 실적과 미국 연방준비제도의 의사록을 관망 중이다로이터통신에 따르면 개장 분 후 다우존스산업평균지수는  하락한 만을 기록 중이다 스탠다드앤푸어스지수는  상승한 을 나타내고 있다 나스닥종합지수는  오른 을 가리키고 있다,https://finance.naver.com/news/news_read.nhn?article_id=0003931667&office_id=421&mode=mainnews&type=&date=2019-04-10&page=1,0.0
1431,1431,2019-04-10 17:07,경제둔화 우려에도  부양책 기대 반등,니혼게이자이신문은 미국과 의 통상 마찰에 대한 경계감과 경제전망 악화로 투자 심리가 얼어붙었다고 분석했다일본 증시는 자동차 및 전자부품주 중심으로 하락세를 보였다 이는 시장 예상치인 를 밑도는 결과이며 전년 동기보다  감소한 것이다중국 증시는 하락세를 보이다 장 후반 상승해 강보합으로 마감했다,https://finance.naver.com/news/news_read.nhn?article_id=0004202343&office_id=008&mode=mainnews&type=&date=2019-04-10&page=1,0.0
1432,1432,2019-04-10 16:36,뒷심 발휘 증시 거래일 연속 상승,다음날로 예정된 옵션 만기일과 한미 정상회담 유로존 재무장관회의 등의 이벤트는 시장 변동성을 키울 수 있는 변수로 꼽힌다일 코스피지수는 전날보다  오른 에 마감했다 코스피지수가 거래일 연속 상승한 건 년 월 이후 개월 만이다 같은날 열리는 한미 정상회담 유로존 재무장관회의도 주식시장 참여자가 놓치지 말아야 할 이슈다,https://finance.naver.com/news/news_read.nhn?article_id=0000431397&office_id=366&mode=mainnews&type=&date=2019-04-10&page=1,1.0
1433,1433,2019-04-10 16:26,코스피 기관 매수에 거래일 연속 상승시총 상위주 대부분,코스닥 지수는 전일 대비 포인트 오른 에 거래를 마쳤다이날 코스피 시장에서는 외국인과 기관이 각각 억원 억원 어치 순매도를 보인 반면 기관이 억원 어치 순매수를 나타냈다프로그램 매매는 차익거래 억원 매수 우위 비차익거래 억원 매수 우위로 전체적으로 억원 순매수를 보였다지수선물 시장에서는 외국인이 계약 순매수인 반면 개인과 기관이 각각 계약 계약 순매도를 기록했다업종별로는 건설업 화학 기계 등을 제외한 나머지 업종이 상승했다,https://finance.naver.com/news/news_read.nhn?article_id=0004202306&office_id=008&mode=mainnews&type=&date=2019-04-10&page=1,1.0
1435,1435,2019-04-10 15:57,코스피 거래일 연속 상승선 안착,서울뉴시스최동준 기자  코스피 지수가 전 거래일보다 포인트 오른 로 장을 마친 일 서울 중구 하나은행 딜링룸에서 딜러들이 업무를 보고 있다  서울뉴시스최동준 기자  코스피 지수가 전 거래일보다 포인트 오른 로 장을 마친 일 서울 중구 하나은행 딜링룸에서 딜러들이 업무를 보고 있다 지수는 거래일 연속 상승마감했다일 코스피지수는 전 거래일 대비 포인트 오른 에 마감했다,https://finance.naver.com/news/news_read.nhn?article_id=0009166076&office_id=003&mode=mainnews&type=&date=2019-04-10&page=1,1.0
1437,1437,2019-04-10 8:47,호재와 악재 사이의 분기,이익 모멘텀이 여전히 부진한 가운데 글로벌 유동성 여건은 개선될 것으로 전망되는 등 호재와 악재사이에 놓여있기 때문이다지난달 말 미국 장단기 금리 역전 현상으로 불거졌던 경기와 주식시장에 대한 비관론은 진화됐다 그러나 아직 미국과 한국 기업들의 실적 하향 추세가 반전되지는 않고 있다분기 주식시장은 이익 모멘텀이 여전히 부진한 가운데 글로벌 유동성 여건은 개선되며 호재와 악재가 충돌할 것으로 예상한다,https://finance.naver.com/news/news_read.nhn?article_id=0004446627&office_id=277&mode=mainnews&type=&date=2019-04-10&page=1,0.0
1439,1439,2019-04-10 6:10,외국인 일 연속 코스피 매수 행진조 바이코리아,코스피 외국인 주식최근 거래일간 코스피시장 외국인의 순매수 상위 종목,https://finance.naver.com/news/news_read.nhn?article_id=0010752293&office_id=001&mode=mainnews&type=&date=2019-04-10&page=1,1.0
